YEAR,HOUR,ROAD_CLASS,CLASS_INT,DISTRICT,DISTRICT_INT,DIVISION,VISIBILITY,VISIBILITY_INT,LIGHT,LIGHT_INT,RDSFCOND,RDSFCOND_INT,ACCLASS,ACCLAS_INT,INJURY,INJURY_INT,VEHTYPE,VEHTYPE_INT,HOOD_ID
2014,22,Minor Arterial,2,Toronto and East York,4,51,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,73
2014,23,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,25
2014,23,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,25
2014,17,Major Arterial,1,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,92
2014,17,Major Arterial,1,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,92
2014,11,Collector,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,95
2014,11,Collector,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,95
2014,11,Minor Arterial,2,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,140
2014,11,Minor Arterial,2,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,140
2014,5,Major Arterial,1,Etobicoke York,1,23,Rain,5,"Dawn, artificial",2,Wet,2,Fatal,1,None,0,Intercity Bus,4,1
2014,5,Major Arterial,1,Etobicoke York,1,23,Rain,5,"Dawn, artificial",2,Wet,2,Fatal,1,Fatal,1,<Null>,0,1
2014,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Minimal,4,<Null>,0,51
2014,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Minimal,4,"Automobile, Station Wagon",1,51
2014,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Minimal,4,<Null>,0,51
2014,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,"Automobile, Station Wagon",1,51
2014,15,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,38
2014,15,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,38
2014,16,Major Arterial,1,Toronto and East York,4,55,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,70
2014,16,Major Arterial,1,Toronto and East York,4,55,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,70
2014,23,Major Arterial,1,North York,2,53,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,99
2014,23,Major Arterial,1,North York,2,53,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,99
2014,2,<Null>,0,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,17
2014,17,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,132
2014,17,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,Bicycle,2,132
2014,17,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,132
2014,17,Local,3,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,60
2014,17,Local,3,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,60
2014,12,Major Arterial,1,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,94
2014,12,Major Arterial,1,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,94
2014,23,Major Arterial,1,North York,2,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,26
2014,23,Major Arterial,1,North York,2,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,Motorcycle,2,26
2014,23,Major Arterial,1,North York,2,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,26
2014,13,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,12
2014,13,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,12
2014,13,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,12
2014,13,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,12
2014,19,Minor Arterial,2,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Passenger Van,1,132
2014,19,Minor Arterial,2,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,132
2014,19,Minor Arterial,2,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,132
2014,15,Minor Arterial,2,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,27
2014,15,Minor Arterial,2,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,"Truck - Closed (Blazer, etc)",3,27
2014,15,Minor Arterial,2,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,27
2014,15,Minor Arterial,2,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,27
2014,1,Major Arterial,1,Etobicoke York,1,23,Clear,1,"Dusk, artificial",3,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,1
2014,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Minor,3,<Null>,0,50
2014,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Major,2,<Null>,0,50
2014,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,50
2014,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,<Null>,0,50
2014,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,50
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,77
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,77
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,77
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,77
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,77
2014,6,<Null>,0,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,42
2014,6,<Null>,0,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,42
2014,8,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,116
2014,8,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,116
2014,8,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,116
2014,8,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,116
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,77
2014,20,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,77
2014,0,Major Arterial,1,Toronto and East York,4,"52,14",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,77
2014,0,Major Arterial,1,Toronto and East York,4,"52,14",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,77
2014,3,Major Arterial,1,Etobicoke York,1,23,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,1
2014,17,Major Arterial,1,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,73
2014,17,Major Arterial,1,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,73
2014,15,Major Arterial,1,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2014,15,Major Arterial,1,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,77
2014,15,Major Arterial,1,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,77
2014,20,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,138
2014,20,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,138
2014,20,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,138
2014,20,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,138
2014,20,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,138
2014,20,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,138
2014,7,Major Arterial,1,Scarborough,3,41,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,124
2014,7,Major Arterial,1,Scarborough,3,41,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,124
2014,6,Minor Arterial,2,Toronto and East York,4,55,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,70
2014,6,Minor Arterial,2,Toronto and East York,4,55,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,70
2014,6,Minor Arterial,2,Toronto and East York,4,55,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,70
2014,6,Minor Arterial,2,Toronto and East York,4,55,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,70
2014,1,Minor Arterial,2,Scarborough,3,43,Clear,1,"Dark, artificial",4,Loose Sand or Gravel,4,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,137
2014,17,Minor Arterial,2,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,93
2014,17,Minor Arterial,2,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,93
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,39
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,39
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,39
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,39
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,39
2014,9,Minor Arterial,2,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2014,9,Minor Arterial,2,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,77
2014,23,Major Arterial,1,North York,2,33,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,52
2014,16,Major Arterial,1,Toronto and East York,4,14,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2014,16,Major Arterial,1,Toronto and East York,4,14,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,77
2014,2,Minor Arterial,2,Scarborough,3,42,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Delivery Van,1,132
2014,2,Minor Arterial,2,Scarborough,3,42,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,132
2014,2,Major Arterial,1,Toronto and East York,4,"53,52,14",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,<Null>,0,"Automobile, Station Wagon",1,79
2014,2,Major Arterial,1,Toronto and East York,4,"53,52,14",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,79
2014,17,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,39
2014,17,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,39
2014,9,Major Arterial,1,North York,2,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Pick Up Truck,1,26
2014,9,Major Arterial,1,North York,2,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,26
2014,22,Major Arterial,1,North York,2,33,Rain,5,Dark,4,Wet,2,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,42
2014,22,Major Arterial,1,North York,2,33,Rain,5,Dark,4,Wet,2,Non-Fatal Injury,2,Major,2,<Null>,0,42
2014,15,Minor Arterial,2,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,15
2014,15,Minor Arterial,2,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,15
2014,17,Major Arterial,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,98
2014,17,Major Arterial,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,98
2014,17,Major Arterial,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,98
2014,17,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,14
2014,17,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,14
2014,17,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,14
2014,20,Major Arterial,1,North York,2,53,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,Passenger Van,1,56
2014,20,Major Arterial,1,North York,2,53,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,56
2014,20,Major Arterial,1,North York,2,53,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,56
2014,15,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,124
2014,15,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,124
2014,19,Major Arterial,1,Toronto and East York,4,"52,14",Other,8,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,79
2014,19,Major Arterial,1,Toronto and East York,4,"52,14",Other,8,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,79
2014,19,Major Arterial,1,Toronto and East York,4,"52,14",Other,8,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,79
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,35
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,35
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,35
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,35
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,35
2014,10,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,35
2014,18,Major Arterial,1,Toronto and East York,4,52,Rain,5,Dusk,3,Wet,2,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,76
2015,13,Major Arterial,1,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,46
2014,18,Major Arterial,1,Toronto and East York,4,52,Rain,5,Dusk,3,Wet,2,Non-Fatal Injury,2,<Null>,0,"Automobile, Station Wagon",1,76
2014,17,Major Arterial,1,Toronto and East York,4,"54,55",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Delivery Van,1,64
2015,15,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,23
2015,1,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Pick Up Truck,1,17
2015,0,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Minimal,4,"Automobile, Station Wagon",1,14
2015,0,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Fatal,1,Motorcycle,2,14
2015,0,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Minor,3,<Null>,0,14
2015,14,Major Arterial,1,North York,2,"33,32",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,52
2015,14,Major Arterial,1,North York,2,"33,32",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,52
2015,14,Major Arterial,1,North York,2,"33,32",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,52
2015,18,Major Arterial,1,Etobicoke York,1,"23,22",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,9
2015,18,Major Arterial,1,Etobicoke York,1,"23,22",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,9
2015,23,Major Arterial,1,Etobicoke York,1,23,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,2
2015,23,Major Arterial,1,Etobicoke York,1,23,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,Municipal Transit Bus (TTC),4,2
2015,23,Major Arterial,1,Etobicoke York,1,23,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,2
2015,23,Major Arterial,1,Toronto and East York,4,14,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,Truck (other),3,82
2015,23,Major Arterial,1,Toronto and East York,4,14,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,82
2015,21,Local,3,North York,2,53,Other,8,"Dark, artificial",4,Other,8,Fatal,1,None,0,"Automobile, Station Wagon",1,103
2015,21,Local,3,North York,2,53,Other,8,"Dark, artificial",4,Other,8,Fatal,1,Fatal,1,<Null>,0,103
2015,4,Major Arterial,1,North York,2,13,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,108
2015,4,Major Arterial,1,North York,2,13,Clear,1,Dark,4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,108
2015,20,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,121
2015,20,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,121
2015,20,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,121
2015,20,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,121
2015,12,Collector,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,61
2015,12,Collector,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,61
2015,12,Collector,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,61
2015,12,Collector,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,61
2015,12,Collector,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,61
2015,12,Collector,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,61
2015,8,Major Arterial,1,Toronto and East York,4,"53,14",Clear,1,Daylight,1,Wet,2,Non-Fatal Injury,2,None,0,Truck - Tank,3,95
2015,8,Major Arterial,1,Toronto and East York,4,"53,14",Clear,1,Daylight,1,Wet,2,Non-Fatal Injury,2,Major,2,Bicycle,2,95
2015,10,Major Arterial,1,North York,2,"33,32",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,52
2015,10,Major Arterial,1,North York,2,"33,32",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Pick Up Truck,1,52
2015,17,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,50
2015,17,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,50
2015,17,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,50
2015,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,50
2015,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,50
2015,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,50
2015,12,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,50
2015,10,Major Arterial,1,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Truck - Closed (Blazer, etc)",3,87
2015,10,Major Arterial,1,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,87
2015,9,Minor Arterial,2,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Pick Up Truck,1,136
2015,9,Minor Arterial,2,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,136
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,75
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,75
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,75
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,75
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,75
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,75
2015,2,Major Arterial,1,North York,2,32,Rain,5,"Dark, artificial",4,Wet,2,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,51
2015,21,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,75
2015,20,Minor Arterial,2,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,118
2015,20,Minor Arterial,2,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,118
2015,20,Minor Arterial,2,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,118
